Order ID,Product ID,Purchase Address ID,Quantity Ordered
165471,17,22159,1
165471,5,22159,1
165472,5,52238,2
165473,17,52239,1
165474,7,52240,1
165475,4,52241,1
165476,18,52242,1
165477,6,52243,1
165478,8,52244,1
165479,9,52245,1
165480,15,52246,1
165481,6,52247,1
165481,6,52247,1
165482,4,52248,2
165483,6,17345,1
165484,15,52249,1
165485,12,52250,1
165486,7,52251,1
165487,15,25501,1
165488,5,52252,2
165489,17,52253,1
165490,17,52254,1
165491,12,52255,1
165492,0,52256,1
165493,4,52257,1
165494,5,52258,2
165495,7,52259,1
165496,4,52260,2
165497,8,52261,1
165498,4,52262,1
165499,1,52263,1
165500,17,52264,1
165501,15,52265,1
165502,4,52266,1
165503,6,52267,1
165504,3,52268,1
165505,4,52269,2
165506,4,52270,1
165507,4,52271,2
165508,12,51202,1
165509,16,52272,1
165510,12,52273,1
165511,18,13385,1
165511,12,13385,1
165512,17,52274,1
165513,3,52275,1
165514,4,52276,1
165514,12,52276,1
165515,5,52277,1
165516,12,52278,1
165517,5,52002,1
165518,4,52279,1
165519,15,15777,1
165520,6,52280,1
165521,15,52281,1
165522,5,52282,2
165523,0,52283,1
165524,17,52284,1
165525,5,46408,1
165526,4,52285,1
165527,12,52286,1
165528,4,52287,1
165529,6,52288,1
165530,14,23922,1
165531,6,52289,1
165532,4,432,1
165533,9,52290,1
165534,12,14072,1
165535,5,52291,1
165536,7,52292,1
165537,17,52293,4
165538,6,11680,1
165539,17,52294,1
165540,18,52295,1
165541,18,52296,1
165542,6,52297,1
165543,9,52298,1
165544,15,52299,3
165545,4,52300,1
165546,12,52301,1
165547,6,52302,1
165548,5,52303,3
165549,2,52304,1
165550,7,16916,1
165551,12,52305,1
165552,8,52306,1
165553,12,52307,1
165554,6,52308,1
165555,4,52309,1
165556,6,52310,1
165557,17,52311,1
165558,4,52312,2
165559,4,52313,1
165560,6,24430,1
165561,8,52314,1
165562,12,52315,1
165563,6,52316,1
165564,2,52317,1
165565,15,52318,1
165566,6,52319,1
165567,3,29936,1
165568,6,52320,1
165569,4,52321,1
165570,12,52322,1
165571,0,52323,1
165572,12,52324,1
165573,5,52325,1
165574,17,52326,1
165575,14,52327,1
165576,5,52328,1
165577,15,52329,1
165578,9,52330,1
165579,5,52331,1
165580,5,52332,2
165581,6,52333,1
165582,12,35851,1
165583,4,52334,1
165584,12,52335,1
165584,6,52335,1
165585,3,52336,1
165586,17,52337,1
165587,1,44144,1
165588,3,52338,1
165589,2,52339,1
165590,17,52340,1
165591,6,41808,1
165592,8,52341,1
165593,4,52342,1
165594,17,52343,1
165595,4,28605,1
165596,0,6702,1
165597,5,52344,1
165598,2,52345,1
165599,5,52346,1
165600,12,52347,1
165601,18,52348,1
165601,6,52348,1
165602,9,52349,1
165603,6,3732,1
165604,14,52350,1
165605,4,52351,4
165606,0,52352,1
165607,15,52353,1
165608,17,27099,1
165609,12,52354,1
165610,17,22182,1
165611,15,52355,1
165612,7,52356,1
165613,3,52357,1
165614,5,52358,2
165615,15,52359,1
165616,15,52360,1
165617,4,52361,2
165618,18,52362,1
165618,12,52362,1
165619,12,52363,1
165620,15,52364,1
165621,15,52365,1
165622,12,9334,1
165623,10,52366,1
165624,14,52367,1
165625,12,52368,1
165626,6,52369,1
165627,0,52370,1
165628,12,52371,1
165629,14,52372,1
165630,4,23860,1
165631,4,52373,1
165632,14,52374,1
165633,7,52375,1
165634,0,52376,1
165635,6,18354,1
165636,12,52377,1
165637,12,47004,1
165638,12,52378,1
165639,2,52379,1
165640,1,52380,1
165641,4,52381,1
165642,8,52382,1
165643,7,52383,1
165644,6,52384,1
165645,17,52385,1
165646,12,52386,1
165647,9,5933,1
165648,4,957,1
165649,15,52387,1
165650,12,52388,1
165651,12,52389,1
165652,12,52390,1
165653,6,52391,1
165654,12,52392,1
165655,4,20726,1
165656,4,52393,3
165657,1,52394,1
165658,5,52395,1
165659,9,52396,1
165660,1,52397,1
165661,12,52398,1
165662,9,38085,1
165663,7,52399,1
165664,18,52400,1
165665,9,52401,1
165665,15,52401,1
165665,17,52401,1
165665,4,52401,1
165666,6,36211,1
165667,1,23739,1
165668,3,52402,1
165668,3,52402,1
165669,15,52403,1
165670,9,52404,1
165671,5,52405,1
165672,12,52406,1
165673,5,52407,1
165674,5,52408,1
165675,17,52409,1
165676,15,52410,1
165677,3,52411,1
165678,15,39675,1
165679,6,52412,1
165680,5,52413,1
165681,1,14327,1
165682,15,52414,1
165683,12,52415,1
165684,2,20316,1
165685,13,52416,1
165686,5,52417,1
165687,1,52418,1
165688,12,52419,2
165689,15,52420,1
165690,15,52421,1
165691,12,52422,1
165692,15,52423,1
165693,9,52424,1
165694,2,52425,1
165695,15,11876,1
165696,17,52426,1
165697,15,52427,1
165698,6,52428,1
165699,5,52429,1
165700,12,52430,1
165701,17,52431,1
165702,6,52432,1
165703,15,52433,1
165704,17,52434,1
165705,13,52435,1
165706,17,52436,1
165707,6,52437,1
165708,4,52438,1
165709,7,34004,1
165710,8,52439,1
165711,18,50092,1
165712,17,33515,1
165713,17,11756,2
165714,17,52440,1
165715,4,52441,1
165716,7,52442,1
165717,3,52443,1
165718,3,52444,1
165719,6,4007,1
165720,5,52445,1
165721,0,52446,1
165722,17,52447,2
165723,0,52448,1
165724,18,52449,1
165725,5,52450,1
165726,12,52451,2
165727,6,52452,1
165728,15,52453,1
165729,3,52454,1
165730,3,42656,1
165731,6,52455,1
165732,5,52456,2
165732,5,52456,1
165733,6,52457,1
165734,4,52458,4
165735,17,52459,1
165736,7,52460,1
165737,4,52461,1
165738,5,52462,1
165739,4,52463,1
165740,17,52464,1
165741,7,52465,1
165742,7,52466,1
165743,5,52467,2
165744,17,52468,1
165745,6,8002,1
165746,4,52469,1
165747,17,52470,1
165748,12,52471,1
165749,4,48651,3
165750,7,52472,1
165751,7,52473,1
165752,14,18701,1
165753,0,52474,1
165754,9,52475,1
165754,17,52475,1
165755,4,52476,3
165756,17,8396,1
165756,5,8396,3
165757,8,52477,1
165758,15,5072,1
165759,5,52478,2
165760,4,52479,1
165761,17,52480,1
165762,17,52481,1
165763,16,36236,1
165764,2,52482,1
165765,17,52483,1
165766,5,52484,1
165767,14,52485,1
165768,18,52486,1
165768,12,52486,1
165769,5,52487,1
165770,15,52488,1
165771,13,52489,1
165772,5,31362,1
165773,17,52490,2
165774,5,52491,2
165775,17,52492,1
165776,2,52493,1
165777,5,52494,1
165778,12,52495,1
165779,13,52496,1
165780,5,52497,1
165781,0,52498,1
165782,16,52499,1
165782,4,52499,1
165783,18,52500,1
165784,8,52501,1
165785,15,52502,1
165786,5,52503,1
165787,10,52504,1
165788,0,52505,1
165789,7,52506,1
165790,4,52507,1
165791,6,52508,1
165792,7,52509,1
165792,17,52509,1
165793,5,52510,4
165794,12,52511,1
165795,18,27924,1
165796,15,52512,1
165797,12,52513,1
165798,16,52514,1
165799,10,52515,1
165800,7,52516,1
165801,1,52517,1
165802,12,10793,1
165803,5,2864,2
165804,5,52518,1
165805,0,52519,1
165806,15,52520,1
165807,8,52521,1
165808,15,52522,1
165809,17,16462,1
165810,7,52523,1
165811,9,27308,1
165812,18,52524,1
165812,12,52524,1
165813,5,52525,1
165814,5,52526,1
165815,6,52527,1
165816,4,52528,1
165817,5,52529,3
165818,7,52530,1
165819,4,52531,1
165820,6,52532,1
165821,15,38379,1
165822,15,52533,1
165823,7,52534,1
165824,7,52535,1
165825,17,52536,1
165826,8,52537,1
165827,16,52538,1
165828,7,52539,1
165829,6,52540,1
165830,5,52541,1
165831,5,52542,2
165832,7,15927,1
165833,5,1565,2
165834,15,52543,1
165835,2,52544,1
165836,4,52545,1
165837,18,52546,1
165838,15,52547,1
165839,5,52548,1
165840,8,52549,1
165841,6,51475,1
165842,0,52550,1
165843,17,52551,1
165844,17,52552,1
165845,4,52553,1
165846,15,52554,1
165847,14,52555,1
165848,1,52556,1
165849,4,52557,1
165850,7,52558,1
165851,0,44414,1
165852,5,52559,1
165853,15,52560,1
165854,9,52561,1
165855,15,2788,1
165856,5,52562,2
165857,5,52563,1
165858,1,52564,1
165859,9,52565,1
165859,2,52565,1
165860,18,2545,1
165861,4,52566,1
165862,17,52567,1
165862,6,52567,1
165863,17,52568,1
165864,6,52569,1
165865,5,52570,2
165866,6,43868,1
165867,1,52571,1
165868,0,52572,1
165869,17,52573,1
165870,14,52574,1
165871,12,50418,1
165872,12,52575,1
165873,4,52576,2
165874,1,52577,1
165875,15,52578,1
165876,2,52579,1
165877,7,3,1
165878,8,52580,1
165879,6,47426,1
165880,18,52581,1
165881,15,52582,2
165882,14,26286,1
165883,2,14678,1
165884,2,52583,1
165885,15,52584,3
165886,5,52585,1
165887,18,52586,1
165888,7,52587,1
165889,6,52588,1
165890,4,10905,1
165890,17,10905,1
165891,7,52589,1
165892,18,52590,1
165893,17,52591,1
165894,11,52592,1
165895,3,11919,1
165896,6,52593,1
165897,6,52594,1
165898,8,52595,1
165899,5,36762,1
165900,12,52596,1
165901,12,52597,1
165902,12,52598,1
165903,5,52599,2
165904,15,52600,1
165905,15,52601,1
165906,4,52602,1
165907,4,52603,4
165908,2,52604,1
165909,4,36614,1
165910,15,52605,1
165911,18,8095,1
165911,12,8095,1
165912,15,52606,1
165913,15,35312,1
165914,16,52607,1
165914,17,52607,1
165915,13,14585,1
165916,6,52608,1
165917,17,52609,1
165918,7,52610,1
165919,2,52611,1
165920,4,52612,1
165921,17,52613,1
165922,7,6046,1
165923,17,52614,2
165924,6,52615,1
165925,5,52616,1
165926,6,26497,1
165927,18,52617,1
165928,16,52618,1
165928,15,52618,2
165929,5,52619,1
165930,17,52620,1
165931,6,52621,1
165932,12,52622,1
165933,5,52623,1
165934,15,52624,1
165934,15,52624,1
165935,6,52625,1
165936,15,52626,1
165937,4,52627,1
165938,9,52628,1
165938,15,52628,1
165938,17,52628,1
165939,4,52629,1
165940,6,52630,1
165941,7,52631,1
165942,4,52632,1
165943,7,52633,1
165944,17,52634,1
165945,17,52635,1
165946,6,52636,1
165947,2,52637,1
165948,3,52638,1
165948,7,52638,1
165949,9,52639,1
165950,6,52640,1
165951,5,31964,1
165952,6,52641,1
165953,7,26575,1
165954,8,52642,1
165955,15,52643,1
165956,12,52644,1
165957,2,52645,1
165958,7,52646,1
165959,5,52647,1
165960,6,52648,1
165961,12,52649,1
165962,12,52650,1
165963,17,52651,1
165964,15,52652,1
165965,7,52653,1
165966,5,52654,1
165967,15,52655,1
165968,15,52656,1
165969,6,50246,1
165970,3,52657,1
165971,0,52658,1
165972,12,52659,1
165973,6,52660,1
165974,6,52661,1
165975,12,35380,1
165976,12,52662,1
165977,7,52663,1
165978,15,37418,1
165979,17,52664,1
165980,6,52665,1
165981,6,52666,1
165982,0,42716,1
165983,13,52667,1
165984,15,52668,1
165985,6,52669,1
165986,5,551,1
165987,15,52670,1
165988,4,52671,1
165989,4,52672,1
165990,15,52673,1
165991,1,52674,1
165992,17,52675,1
165993,12,52676,1
165994,15,52677,1
165995,5,9918,3
165996,5,5880,2
165997,0,52678,1
165998,4,36810,1
165999,17,52679,2
166000,17,52680,1
166001,16,52681,1
166001,15,52681,1
166002,13,36931,1
166003,8,52682,1
166004,10,52683,1
166005,5,52684,1
166006,12,52685,1
166007,5,52686,1
166008,5,52687,1
166009,7,52688,1
166010,4,52689,1
166011,12,52690,1
166012,7,52691,1
166013,7,52692,1
166014,3,52693,1
166015,6,52694,1
166016,18,52695,1
166017,11,52696,1
166018,15,52697,1
166019,15,52698,1
166020,15,52699,1
166021,15,52700,1
166022,13,52701,1
166023,7,52702,1
166024,17,52703,1
166025,1,52704,1
166026,5,52705,2
166027,12,52706,1
166028,4,52707,1
166029,16,51013,1
166030,12,52708,1
166031,5,52709,1
166032,5,52710,1
166033,17,42047,1
166034,12,52711,2
166035,12,52712,1
166036,2,52713,1
166037,1,52714,1
166038,5,52715,2
166039,6,52716,1
166040,5,3689,1
166041,12,52717,1
166042,1,52718,1
166043,2,52719,1
166044,12,52720,1
166045,11,52721,1
166046,17,4545,1
166047,0,52722,1
166048,17,52723,1
166049,17,52724,1
166050,6,52725,1
166051,5,52726,1
166052,2,52727,1
166053,17,52728,2
166054,15,46999,1
166055,15,52729,1
166056,15,52730,1
166057,6,52731,1
166058,8,52732,1
166059,4,52733,1
166060,17,46806,1
166061,0,52734,1
166062,17,52735,1
166063,8,52736,1
166064,12,21097,1
166065,2,52737,1
166066,7,52738,1
166067,4,52739,1
166068,7,52740,1
166069,2,12277,1
166070,4,52741,1
166071,15,52742,1
166072,13,52743,1
166073,12,52744,1
166074,17,52745,1
166075,7,52746,1
166076,15,52747,1
166077,5,52748,1
166078,7,52749,1
166079,5,52750,1
166080,14,21394,1
166081,4,52751,1
166082,18,52752,1
166082,6,52752,1
166083,10,52753,1
166084,7,52754,1
166085,7,128,1
166086,6,52755,1
166087,3,52756,1
166088,17,52757,1
166089,15,52758,1
166090,12,52759,1
166091,17,52760,2
166092,6,52761,1
166093,18,52762,1
166094,1,3033,1
166095,1,52763,1
166096,14,52764,1
166097,5,52765,2
166098,15,52766,2
166099,12,52767,1
166100,6,52768,1
166101,6,52769,1
166102,7,37236,1
166103,1,52770,1
166104,4,52771,2
166105,9,40729,1
166105,17,40729,1
166106,6,52772,1
166107,16,52773,1
166108,4,27254,3
166109,15,52774,1
166110,17,52775,1
166111,7,52776,1
166112,8,52777,1
166113,1,9311,1
166114,1,52778,1
166115,15,52779,1
166116,15,43660,1
166117,2,52780,1
166118,12,51399,1
166119,15,34157,1
166120,4,52781,1
166121,2,52782,1
166122,4,52783,1
166123,7,52784,1
166124,17,52785,1
166125,5,52786,1
166126,17,26757,1
166127,18,52787,1
166127,12,52787,1
166128,7,37611,1
166129,7,52788,1
166130,1,52789,1
166131,17,52790,1
166132,12,52791,2
166133,12,52792,1
166134,13,52793,1
166135,1,34940,1
166136,13,52794,1
166137,2,52795,1
166138,1,52796,1
166139,5,52797,1
166140,7,52798,1
166141,17,52799,1
166142,3,52800,1
166143,8,52801,2
166144,17,52802,1
166145,15,658,1
166146,12,52803,1
166147,12,52804,1
166148,6,52805,1
166149,2,52806,1
166150,15,52807,1
166151,12,52808,1
166152,3,52809,1
166153,6,24199,1
166154,13,52810,1
166155,5,51028,1
166156,4,32651,2
166157,15,52811,1
166158,15,52812,1
166159,15,52813,1
166160,14,52814,1
166161,9,52815,1
166161,17,52815,1
166162,7,52816,1
166163,5,52817,1
166163,12,52817,1
166164,15,20357,1
166165,14,52818,1
166166,3,52819,1
166167,15,52820,2
166168,15,52821,1
166169,7,52822,1
166170,4,52823,1
166171,15,52824,1
166172,2,52825,1
166173,4,52826,1
166174,6,52827,1
166175,12,52828,1
166176,15,52829,2
166177,6,52830,1
166178,7,52831,1
166179,5,32370,1
166180,14,52832,1
166181,15,52833,1
166182,4,52834,1
166183,14,35528,1
166184,2,47241,1
166185,0,52835,1
166186,4,42759,2
166187,4,52836,2
166188,9,52837,1
166189,6,52838,1
166190,17,52839,1
166191,15,52840,2
166192,17,52841,2
166193,12,15688,1
166194,17,52842,1
166195,15,52843,1
166196,9,52844,1
166197,15,52845,1
166198,4,52846,3
166199,5,52847,2
166200,17,52848,1
166201,0,52849,1
166202,18,52850,1
166203,15,52851,1
166204,17,11298,2
166205,17,52852,1
166206,17,52853,1
166207,0,52854,1
166208,4,52855,1
166209,12,52856,1
166210,4,52857,1
166211,8,52858,1
166212,12,52859,1
166213,14,52860,1
166214,15,52861,1
166215,17,38328,1
166216,12,52862,1
166217,16,52863,1
166218,5,52864,1
166219,6,52865,1
166220,1,52866,1
166221,18,52867,1
166222,4,52868,1
166223,12,52869,1
166224,7,52870,1
166225,3,39026,1
166226,14,52871,1
166227,12,52872,1
166228,12,52873,1
166229,7,52874,1
166230,17,52875,1
166231,4,52876,1
166232,17,52877,1
166233,17,52878,1
166234,5,52879,3
166235,7,52880,1
166236,5,52881,1
166237,8,52882,1
166238,15,52883,1
166239,3,52884,1
166240,18,52885,1
166241,2,52886,1
166242,17,52887,1
166243,3,52888,1
166244,7,52889,1
166245,4,52890,1
166246,6,52891,1
166247,18,19420,1
166248,6,52892,1
166249,17,52893,1
166250,12,52894,1
166251,6,52895,1
166252,6,52896,1
166253,4,52897,1
166254,3,52898,1
166255,12,29921,1
166256,6,52899,1
166257,18,52900,1
166258,6,52901,1
166259,7,52902,1
166260,15,52903,3
166260,12,52903,1
166261,4,52904,2
166262,15,52905,2
166263,7,52906,1
166264,7,52907,1
166265,3,52908,1
166266,5,52909,1
166267,15,52910,1
166268,11,52911,1
166269,6,52912,1
166270,12,41145,1
166271,1,52913,1
166272,15,52914,1
166273,0,52915,1
166274,5,52916,1
166275,8,52917,1
166276,2,52918,1
166277,17,52919,1
166278,14,52920,1
166279,2,9383,1
166280,5,52921,2
166281,15,52922,1
166282,17,52923,1
166283,7,36452,1
166284,14,52924,1
166284,12,52924,1
166285,4,19990,1
166286,15,15200,1
166287,15,52925,1
166288,4,52926,1
166289,15,52927,1
166290,4,52928,1
166291,0,52929,1
166292,7,52930,1
166293,15,52931,1
166294,0,52932,1
166295,6,52933,1
166296,5,52934,4
166297,6,52935,1
166298,4,52936,1
166299,2,30030,1
166300,17,52937,1
166301,5,52938,1
166302,18,52939,1
166302,17,52939,1
166303,7,52940,1
166304,4,52941,1
166305,7,52942,1
166306,4,52943,2
166307,12,6818,1
166308,5,52944,1
166309,4,52945,1
166310,12,52946,1
166311,15,41646,1
166312,4,44775,2
166313,5,52947,1
166314,17,52948,1
166315,14,52949,1
166316,3,52950,1
166317,5,52951,1
166318,17,26210,1
166319,17,52952,1
166320,17,52953,1
166321,2,52954,1
166322,6,52955,1
166323,4,52956,1
166324,2,52957,1
166325,5,52958,1
166326,2,52959,1
166326,16,52959,1
166327,7,52960,1
166328,15,52961,1
166329,13,52962,1
166330,7,52963,1
166331,7,50082,1
166332,12,52964,1
166333,4,52965,1
166334,9,52966,1
166334,7,52966,1
166335,6,52967,1
166336,4,52968,1
166337,9,52969,1
166337,15,52969,1
166338,17,46139,1
166339,1,52970,1
166340,3,52971,1
166341,5,52972,1
166342,15,29841,1
166343,17,52973,1
166344,12,47857,1
166345,4,38635,1
166346,17,24538,1
166347,12,52974,1
166348,6,52975,1
166349,4,52976,1
166350,18,52977,1
166351,3,52978,1
166352,0,52979,1
166353,5,52980,1
166354,12,52981,1
166355,12,32710,1
166356,3,52982,1
166357,12,52983,1
166358,4,52984,1
166359,1,42066,1
166360,12,52985,1
166361,17,52986,1
166362,2,19259,1
166363,0,52987,1
166364,9,52988,1
166365,15,15941,1
166366,15,52989,1
166367,6,52990,1
166368,17,52991,1
166369,14,52992,1
166370,2,52993,1
166371,4,52994,1
166372,15,52995,1
166373,12,52996,1
166374,18,52997,1
166375,7,52998,1
166376,4,52999,1
166377,12,53000,1
166378,17,53001,1
166379,15,53002,1
166380,2,17270,1
166381,5,34637,1
166382,6,53003,1
166383,13,53004,1
166384,4,53005,1
166385,15,53006,1
166386,9,53007,1
166387,6,53008,1
166388,12,53009,2
166389,5,53010,1
166390,15,53011,1
166391,2,53012,1
166392,5,53013,1
166393,16,53014,1
166393,17,53014,1
166394,1,53015,1
166395,5,53016,2
166396,7,5406,1
166397,6,53017,1
166398,17,53018,1
166399,1,53019,1
166400,15,53020,2
166401,13,53021,1
166402,6,53022,1
166403,0,53023,1
166404,17,53024,1
166405,4,53025,1
166406,5,53026,1
166407,17,53027,2
166408,7,53028,1
166409,18,53029,1
166410,5,53030,2
166411,15,53031,1
166412,15,53032,1
166413,17,5353,1
166414,6,16571,1
166415,6,53033,1
166416,2,43498,1
166417,0,53034,1
166418,17,53035,1
166419,7,19762,1
166420,17,53036,1
166421,13,53037,1
166422,18,53038,1
166423,2,53039,1
166424,15,53040,1
166425,5,53041,1
166426,1,53042,1
166427,6,53043,1
166428,6,53044,1
166429,12,53045,1
166430,9,23269,1
166430,15,23269,1
166431,16,53046,1
166432,17,17187,1
166433,6,53047,1
166434,6,53048,1
166435,17,53049,1
166436,12,53050,2
166437,12,53051,1
166438,17,53052,2
166439,15,53053,3
166440,15,53054,1
166441,6,53055,1
166442,5,53056,1
166443,2,53057,1
166444,0,53058,1
166445,1,11983,1
166446,11,42369,1
166447,5,53059,3
166448,17,53060,1
166448,12,53060,1
166449,17,53061,1
166450,12,53062,1
166451,15,53063,1
166452,15,53064,2
166453,1,53065,1
166454,4,53066,1
166455,12,53067,1
166456,2,53068,1
166457,17,53069,1
166458,14,53070,1
166459,12,53071,1
166460,5,53072,4
166461,16,53073,1
166462,12,53074,1
166463,17,53075,1
166464,5,53076,2
166465,6,53077,1
166466,5,53078,1
166467,18,53079,1
166468,0,53080,1
166469,17,53081,1
166470,16,53082,1
166471,9,53083,1
166472,7,53084,1
166473,1,53085,1
166474,12,53086,1
166475,14,17431,1
166476,2,53087,1
166477,13,18601,1
166478,13,8970,1
166479,12,53088,1
166480,15,53089,1
166481,7,53090,1
166482,5,53091,2
166483,15,53092,1
166484,3,38319,1
166485,13,53093,1
166486,7,53094,1
166487,13,38373,1
166488,15,53095,1
166489,6,53096,1
166490,2,53097,1
166491,7,53098,1
166492,2,20801,1
166493,8,53099,1
166494,17,53100,1
166495,12,53101,1
166496,5,53102,2
166497,12,53103,1
166498,2,53104,1
166499,5,53105,1
166500,12,53106,1
166501,17,53107,1
166502,2,31408,1
166503,12,53108,1
166504,0,53109,1
166505,6,25802,1
166506,4,53110,2
166507,17,53111,1
166508,7,53112,1
166509,0,53113,1
166510,0,53114,1
166511,17,53115,2
166512,0,53116,1
166513,4,53117,1
166514,1,53118,1
166515,17,53119,1
166516,3,53120,1
166517,7,53121,1
166518,13,53122,1
166519,3,53123,1
166520,15,53124,1
166521,8,53125,1
166522,12,53126,1
166523,18,53127,1
166524,5,53128,2
166525,13,31546,1
166526,15,53129,1
166527,7,42898,1
166528,6,53130,1
166529,7,53131,1
166530,5,53132,2
166531,2,53133,1
166532,17,53134,1
166533,5,53135,1
166534,12,53136,1
166535,5,53137,1
166536,15,53138,1
166537,1,53139,1
166538,15,53140,1
166539,17,53141,2
166540,18,53142,1
166541,15,53143,1
166542,2,53144,1
166543,5,53145,1
166544,12,53146,1
166545,2,53147,1
166546,7,53148,1
166547,12,53149,1
166548,6,53150,1
166549,7,53151,1
166550,13,53152,1
166551,6,53153,1
166552,1,53154,1
166553,15,53155,1
166554,15,53156,1
166555,16,43659,1
166556,17,53157,1
166557,18,53158,1
166558,8,53159,1
166559,9,53160,1
166560,15,53161,1
166561,9,53162,1
166562,4,53163,1
166563,4,53164,1
166564,16,35562,1
166565,4,53165,2
166566,4,53166,1
166567,3,21181,1
166568,6,46713,1
166569,12,53167,1
166570,5,43330,1
166571,5,53168,1
166572,6,53169,1
166573,4,53170,1
166574,1,53171,1
166575,12,41197,1
166576,5,53172,4
166577,12,53173,1
166578,7,53174,1
166579,15,53175,1
166580,2,53176,1
166581,12,53177,1
166582,16,53178,1
166583,17,53179,1
166584,1,26937,1
166585,5,36020,3
166586,17,1583,1
166587,6,12769,1
166588,7,27394,1
166589,4,53180,1
166590,12,53181,1
166591,6,53182,1
166592,12,53183,1
166593,4,53184,1
166594,0,53185,1
166595,6,53186,1
166595,17,53186,3
166596,7,53187,1
166597,14,27049,1
166598,17,53188,2
166599,5,53189,1
166600,3,53190,1
166601,3,11154,1
166602,12,53191,1
166603,17,53192,1
166604,15,53193,1
166605,7,53194,1
166606,4,53195,1
166607,17,53196,1
166608,6,53197,1
166609,15,53198,1
166610,15,15020,1
166611,18,27637,1
166612,15,53199,1
166613,7,53200,1
166614,1,46971,1
166615,15,53201,1
166616,15,53202,1
166617,7,53203,1
166618,3,53204,1
166619,9,53205,1
166620,17,53206,1
166621,17,18180,1
166622,15,53207,1
166623,15,53208,1
166624,14,53209,1
166625,17,53210,1
166626,17,53211,1
166627,7,53212,1
166628,4,15854,1
166629,4,53213,1
166630,5,53214,1
166631,7,53215,1
166632,6,53216,1
166633,2,20038,1
166634,17,53217,1
166635,4,53218,1
166636,12,53219,1
166637,4,53220,1
166638,1,30979,1
166639,17,53221,1
166639,2,53221,1
166640,17,32849,1
166641,15,53222,1
166642,3,7435,1
166643,15,53223,1
166644,5,53224,3
166645,14,28955,1
166645,7,28955,1
166646,1,53225,1
166647,15,53226,1
166648,7,53227,1
166649,4,19048,1
166650,5,53228,1
166651,2,53229,1
166652,7,53230,1
166653,2,53231,1
166654,1,53232,1
166655,5,53233,1
166656,6,53234,1
166657,3,53235,1
166658,15,53236,1
166659,2,53237,1
166660,6,53238,1
166661,4,53239,1
166662,4,53240,1
166663,13,53241,1
166664,4,53242,1
166665,7,53243,1
166666,12,53244,1
166666,6,53244,1
166667,5,53245,1
166668,9,53246,1
166669,15,53247,1
166670,12,6495,1
166671,7,53248,1
166672,12,53249,1
166673,12,53250,1
166674,12,43849,1
166675,12,39064,1
166676,3,40239,1
166677,12,53251,1
166678,8,53252,1
166679,17,53253,1
166680,1,53254,1
166681,17,53255,1
166682,8,53256,1
166683,6,53257,1
166684,4,53258,2
166685,6,53259,1
166686,15,41298,1
166687,6,53260,1
166688,7,53261,1
166689,2,37036,1
166690,4,53262,1
166691,17,53263,1
166692,0,48771,1
166693,17,53264,1
166694,6,53265,1
166695,12,53266,1
166696,5,53267,1
166697,15,53268,1
166698,2,53269,1
166699,5,53270,2
166700,18,53271,1
166701,12,53272,1
166702,5,53273,1
166703,12,53274,1
166704,3,53275,1
166705,5,53276,3
166706,12,53277,1
166707,14,53278,1
166708,6,53279,1
166709,11,53280,1
166710,9,53281,1
166710,15,53281,1
166711,7,53282,1
166712,16,53283,1
166713,15,20841,1
166714,5,53284,1
166715,15,38980,1
166716,17,53285,1
166717,15,53286,1
166718,7,53287,1
166719,5,53288,1
166720,6,53289,1
166721,9,53290,1
166722,12,53291,1
166723,4,53292,1
166724,16,53293,1
166725,18,53294,1
166726,13,53295,1
166727,3,53296,1
166728,12,53297,1
166729,17,42531,1
166730,14,53298,1
166731,6,53299,1
166732,13,49366,1
166733,15,53300,1
166734,17,53301,1
166735,17,7637,1
166736,12,53302,1
166737,18,53303,1
166737,12,53303,1
166738,17,53304,1
166739,12,11515,1
166740,18,37495,1
166740,5,37495,3
166741,12,53305,1
166742,5,53306,1
166743,4,53307,1
166744,15,53308,1
166745,5,53309,1
166745,4,53309,1
166746,6,14523,1
166747,4,48141,1
166748,4,53310,2
166749,7,53311,1
166750,7,53312,1
166751,18,53313,1
166752,5,53314,1
166752,17,53314,1
166753,7,53315,1
166754,4,53316,1
166755,6,53317,1
166756,4,53318,2
166757,4,53319,1
166758,4,53320,1
166759,4,53321,1
166760,1,53322,1
166761,5,53323,1
166762,4,12098,1
166763,15,53324,1
166764,0,53325,1
166765,15,53326,1
166766,7,53327,1
166767,6,53328,1
166768,9,53329,1
166769,15,53330,1
166770,18,53331,1
166771,2,17867,1
166772,2,53332,1
166773,4,53333,1
166774,12,53334,1
166775,12,19066,1
166776,18,53335,1
166776,12,53335,1
166777,17,53336,1
166778,18,53337,1
166779,15,53338,1
166780,1,53339,1
166781,6,53340,1
166782,17,52167,1
166783,7,53341,1
166784,17,53342,1
166785,12,28274,1
166786,4,5393,1
166787,15,53343,1
166788,17,53344,1
166789,12,53345,1
166790,8,42823,1
166791,4,53346,6
166792,3,53347,1
166793,12,53348,1
166794,18,53349,1
166794,12,53349,2
166795,17,9969,1
166796,7,53350,1
166797,17,53351,1
166798,5,46564,1
166799,6,53352,1
166800,12,53353,1
166801,5,53354,1
166802,2,53355,1
166803,5,53356,1
166804,12,53357,1
166805,5,53358,1
166806,4,53359,1
166807,14,42886,1
166808,12,53360,1
166809,17,53361,1
166810,12,53362,1
166811,6,53363,1
166812,1,53364,1
166813,2,53365,1
